   97.000000  102.000000   32.000000   36.000000  0.01666667  0.01666667
   3951.2111   4012.2567   4093.2982   4115.3494   4119.4012   4141.4465   4124.4970   4072.5518   4063.6029   4080.6489   4071.6979   4041.7505   4027.8040   4114.8412   4180.8877
   4241.9372   4337.9817   4431.0191   4444.0709   4485.1139   4512.1478   4421.2013   4335.2436   4219.2911   4183.3259   4162.3622   4113.4087   4184.4301   4204.4669   4208.5003
   4206.5311   4193.5601   4175.5865   4129.6177   4114.6411   4121.6648   4134.6844   4130.7039   4127.7198   4075.7457   4096.7523   4090.7701   4114.7875   4247.7878   4338.7978
   4393.8126   4476.8175   4494.8299   4495.8409   4504.8470   4496.8543   4467.8647   4445.8720   4422.8820   4417.8880   4408.8953   4402.9021   4377.9093   4322.9190   4264.9313
   4237.9375   4185.9504   4160.9635   4160.9777   4215.9874   4302.9965   4339.0177   4420.0297   4482.0493   4547.0662   4562.0929   4608.1101   4615.1356   4619.1606   4622.1852
   4609.2125   4572.2453   4571.2712   4553.2951   4422.3388   4345.3557   4120.4057   3983.4351   3833.4781   3772.5151   3724.5608   3686.6278   3941.6455   4161.6885   4412.7134
   4465.7711   4559.8060   4616.8442   4598.8898   4551.9315   4438.9876   4424.0195   4373.0611   4307.0953   4157.1533   4122.1864   4052.2372   4052.2766   4087.3159   4187.3465
   4238.3908   4375.4132   4510.4369   4546.4763   4613.5015   4695.5276   4796.5413   4805.5721   4837.5876   4830.6108   4786.6414   4777.6555   4706.6811   4628.7016   4525.7277
   4497.7350   4423.7508   4295.7741   4220.7827   4126.7959   4037.8134   4030.8155   4037.8176   4022.8296   4060.8292   4102.8303   4163.8273   4181.8335   4228.8326   4298.8286
   4337.8315   4396.8286   4431.8283   4438.8328   4460.8331   4487.8291   4449.8338   4383.8371   4294.8443   4247.8384   4101.8533   3994.8611   3948.8587   3884.8648   3821.8785
   3834.8851   3931.8810   3982.8882   3977.9077   4032.9135   4090.9217   4103.9373   4129.9476   4143.9628   4166.9759   4179.9921   4196.0081   4207.0255   4217.0441   4235.0609
   4210.0889   4237.1071   4318.1188   4336.1397   4315.1650   4315.1808   4253.2107   4224.2325   4214.2531   4200.2733   4138.3035   4104.3284   4104.3493   4107.3728   4117.3951
   4129.4182   4157.4369   4131.4625   4127.4827   4111.5040   4007.5418   4005.5655   4111.5734   4152.6025   4290.5989   4237.6361   4230.6499   4186.6688   4079.6966   3995.7236
   4018.7314   3990.7550   3979.7734   3986.7991   4139.7979   4202.8249   4365.8209   4372.8513   4408.8610   4394.8785   4341.9008   4307.9142   4250.9314   4161.9525   4053.9787
   4018.9939   3990.0113   3945.0389   3998.0439   4001.0614   3964.0841   3947.1010   3910.1226   3869.1463   3845.1701   3868.1861   3888.2085   3912.2355   4027.2492   4167.2650
   4267.2893   4384.3073   4485.3221   4483.3501   4426.3815   4400.3991   4270.4368   4180.4589   4095.4896   4059.5036   3921.5378   3813.5632   3710.5919   3664.6102   3602.6455
   3640.6742   3881.6691   4042.6850   4127.7142   4282.7201   4343.7386   4347.7619   4355.7811   4375.7960   4382.8111   4369.8286   4361.8424   4355.8562   4353.8691   4351.8810
   4358.8898   4355.9005   4354.9083   4351.9137   4327.9217   4306.9217   4242.9296   4183.9351   4139.9367   4106.9377   4053.9453   4031.9522   4124.9347   4135.9410   4167.9343
   4154.9333   4103.9354   4068.9323   4042.9295   4042.9249   4079.9144   4101.9102   4118.9091   4143.9020   4145.9050   4185.9037   4235.8991   4263.8985   4270.9034   4308.8956
   4279.9038   4266.9095   4278.9107   4278.9140   4219.9306   4211.9310   4143.9493   4120.9584   4107.9688   4101.9780   4055.9975   4009.9975   3747.0367   3491.0587   3190.1031
   3847.2136   3913.2578   3988.3054   4039.3541   4082.4027   4124.4501   4126.5010   4148.5494   4173.5969   4198.6436   4165.6967   4133.7440   4102.7944   4093.8422   4117.8946
   4203.9377   4263.9843   4317.0295   4314.0780   4319.1188   4337.1616   4298.2040   4240.2439   4122.2891   4096.3246   4111.3588   4069.3988   4111.4286   4143.4609   4190.4900
